date,tollbooth,license_plate,cornsilk,slate_gray,navajo_white
2020.06.27,1,"DEL-U-45",6,7,0
2020.06.27,2,"PIR-E-79",7,2,2
2020.06.27,3,"IN-B-594",0,4,5
2020.06.27,3,"NB-Y-691",0,7,1
2020.06.27,2,"EIC-NB-96",0,3,5
2020.06.27,3,"WOB-DY-997",1,1,2
2020.06.27,1,"VEC-Z-116",0,0,1
2020.06.27,1,"ESW-WD-927",0,0,5
2020.06.27,1,"LM-GL-1241",5,4,0
2020.06.27,3,"CO-O-5",2,2,5
2020.06.27,3,"OH-Q-6",1,1,5
2020.06.27,3,"GP-X-91",3,3,0
2020.06.27,3,"WF-BF-166",6,1,0
2020.06.27,3,"MVL-B-85",0,0,0
2020.06.27,1,"SHA-SB-8",3,0,0
2020.06.27,1,"OE-W-823",0,3,0
2020.06.27,1,"WT-JM-352",1,1,6
2020.06.27,3,"CB-UE-13",5,2,0
2020.06.27,1,"HWI-F-91",1,1,1
2020.06.27,1,"WIL-C-44",5,2,0
2020.06.27,3,"LRO-F-564",1,3,1
2020.06.27,3,"AA-NU-798",1,2,2
2020.06.27,1,"UM-NM-412",1,4,5
2020.06.27,1,"BGL-T-48",5,8,0
2020.06.27,2,"KL-O-98",1,3,2
2020.06.27,2,"HR-P-42",0,8,1
2020.06.27,3,"KA-RJ-3",1,5,0
2020.06.27,3,"PM-O-59",2,8,3
2020.06.27,1,"MS-CA-44",0,0,3
2020.06.27,1,"FT-KC-243",3,5,7
2020.06.27,1,"WES-PY-211",0,4,1
2020.06.27,1,"DL-CC-26",6,3,2
2020.06.27,3,"WE-PQ-4",1,3,2
2020.06.27,3,"WM-X-147",3,2,1
2020.06.27,1,"PF-T-3",0,1,1
2020.06.27,3,"MN-W-8",4,6,6
2020.06.27,3,"KO-SG-852",0,2,6
2020.06.27,1,"AW-Y-938",0,3,1
2020.06.27,2,"AÖ-FO-75",1,4,1
2020.06.27,1,"LOS-L-92",1,0,6
2020.06.27,1,"MS-M-54",2,4,7
2020.06.27,2,"UM-NM-412",1,3,1
2020.06.27,3,"HX-VE-52",2,3,3
2020.06.27,3,"MST-ZK-6",3,0,0
2020.06.27,2,"SLK-WA-97",0,3,2
2020.06.27,2,"MYK-M-28",5,1,3
2020.06.27,1,"V-D-29",6,3,3
2020.06.27,1,"PE-AP-95",2,3,0
2020.06.27,1,"HEF-J-696",1,4,1
2020.06.27,2,"SAD-TZ-61",0,3,0
2020.06.27,3,"TDO-ZD-529",1,2,3
2020.06.27,1,"SK-YB-268",2,4,0
2020.06.27,2,"KG-IF-93",3,0,0
2020.06.27,1,"THW-Z-13",1,1,4
2020.06.27,3,"GAP-WB-57",0,8,0
2020.06.27,3,"H-S-495",0,0,3
2020.06.27,3,"LD-D-957",1,2,4
2020.06.27,2,"OA-AL-89",4,2,2
2020.06.27,1,"GT-H-11",6,3,2
2020.06.27,2,"SOK-YW-9",4,6,4
2020.06.27,3,"WAK-T-61",0,1,1
2020.06.27,1,"SLF-G-6848",0,0,4
2020.06.27,2,"SAW-B-78",3,0,2
2020.06.27,2,"HER-T-32",7,3,0
2020.06.27,2,"OHZ-W-68",4,6,0
2020.06.27,1,"OE-FZ-829",2,4,2
2020.06.27,2,"BI-A-677",0,2,2
2020.06.27,3,"SN-PC-727",1,1,3
2020.06.27,2,"HSK-V-3",2,0,0
2020.06.27,1,"VS-WI-4321",1,0,1
2020.06.28,1,"EIC-KE-435",3,2,1
2020.06.28,3,"MOS-NU-56",0,1,5
2020.06.28,1,"RO-YT-78",2,0,3
2020.06.28,3,"KC-EG-737",0,2,1
2020.06.28,2,"SM-K-177",4,0,6
2020.06.28,3,"DN-KF-952",2,4,1
2020.06.28,1,"DLG-AY-5813",4,3,1
2020.06.28,3,"GTH-X-3",5,0,2
2020.06.28,3,"OAL-VK-36",2,5,2
2020.06.28,2,"ERZ-DZ-2336",4,1,2
2020.06.28,3,"BWL-MV-2",8,7,1
2020.06.28,2,"GTH-VJ-64",4,0,4
2020.06.28,3,"NW-J-552",8,7,0
2020.06.28,1,"KF-NG-13",2,6,5
2020.06.28,3,"FT-KC-243",4,0,4
2020.06.28,1,"OH-C-49",1,4,3
2020.06.28,2,"SHG-Y-117",3,0,6
2020.06.28,2,"RPL-EJ-464",1,1,0
2020.06.28,3,"UN-KX-61",6,0,3
2020.06.28,3,"AUR-QQ-56",0,2,4
2020.06.28,1,"WF-WW-2",2,4,6
2020.06.28,2,"RÜD-TF-5487",0,1,3
2020.06.28,2,"PAF-U-154",0,1,4
2020.06.28,1,"HER-WJ-231",4,0,0
2020.06.28,3,"SL-RS-233",2,1,2
2020.06.28,3,"WW-WN-2",0,1,0
2020.06.28,2,"MOL-VD-8624",2,2,4
2020.06.28,1,"FDS-QV-72",2,1,3
2020.06.28,3,"NW-PJ-297",0,4,0
2020.06.28,1,"SL-AQ-29",1,4,6
2020.06.28,2,"WUG-XR-597",3,2,0
2020.06.28,1,"TÜ-UK-11",2,1,6
2020.06.28,3,"PAF-Y-6449",9,2,2
2020.06.28,1,"SLS-F-723",2,8,3
2020.06.28,1,"SU-I-395",4,4,5
2020.06.28,1,"NW-S-36",1,1,0
2020.06.28,3,"FD-QX-71",0,1,1
2020.06.28,1,"GRZ-X-942",2,0,0
2020.06.28,2,"EI-DO-52",2,1,4
2020.06.28,1,"GTH-Z-6",3,2,6
2020.06.28,1,"VR-J-94",0,3,5
2020.06.28,2,"SAW-Y-449",4,1,3
2020.06.28,1,"KS-H-618",5,1,7
2020.06.28,3,"HRO-G-2464",2,5,2
2020.06.28,2,"DD-M-2367",4,4,2
2020.06.28,3,"RO-P-622",2,5,1
2020.06.28,1,"LOS-M-36",1,1,4
2020.06.28,3,"NK-PB-23",2,1,1
2020.06.28,2,"LD-CL-4527",4,3,6
2020.06.28,3,"GR-S-678",6,2,0
2020.06.28,1,"HF-G-1813",0,7,3
2020.06.28,3,"VS-WI-4321",2,7,3
2020.06.28,1,"BAR-E-4",7,8,1
2020.06.28,3,"LRO-XI-699",2,4,3
2020.06.28,1,"GT-H-11",1,3,2
2020.06.28,1,"FS-V-665",0,0,1
2020.06.28,2,"LIF-DV-2",6,6,1
2020.06.28,1,"EA-Y-926",0,5,1
2020.06.28,1,"WN-BB-5918",5,2,2
2020.06.28,2,"PIR-B-19",3,1,1
2020.06.28,2,"TG-KW-157",1,6,3
2020.06.28,3,"DAH-G-83",2,0,5
2020.06.28,3,"OVP-C-622",5,0,5
2020.06.28,3,"OA-J-12",5,7,2
2020.06.28,2,"TÜ-QC-22",5,1,0
2020.06.28,1,"WW-WN-2",3,1,1
2020.06.28,3,"MM-XG-2",3,2,5
2020.06.28,1,"EMS-L-9414",2,1,2
2020.06.28,1,"MG-VR-5",0,4,5
2020.06.28,2,"S-G-29",0,3,2
2020.06.28,2,"OH-UK-118",0,4,0
2020.06.28,3,"HAM-D-6",5,4,6
2020.06.28,2,"SI-S-1571",0,3,3
2020.06.28,2,"KC-EG-737",3,0,2
2020.06.28,2,"WUN-T-63",4,0,4
2020.06.28,2,"NES-YJ-26",4,6,0
2020.06.28,3,"HOL-Q-84",7,0,0
2020.06.28,2,"DL-TE-9762",0,0,9
2020.06.28,3,"OA-AL-89",2,1,2
2020.06.28,3,"PE-AP-95",0,2,7
2020.06.28,3,"Y-WU-48",1,6,1
2020.06.28,1,"MM-RL-4",3,0,1
2020.06.28,1,"OE-FZ-829",1,3,8
2020.06.28,3,"J-UD-436",7,4,0
2020.06.28,2,"CB-VW-163",4,0,4
2020.06.28,1,"WÜ-G-25",1,5,7
2020.06.28,3,"BS-VO-17",5,4,0
2020.06.28,1,"SO-XK-811",3,5,2
2020.06.28,3,"SPN-EF-219",2,0,2
2020.06.28,1,"EL-B-287",3,5,4
2020.06.28,2,"FN-WB-584",1,2,4
2020.06.28,1,"ER-V-631",2,3,2
2020.06.28,1,"SOK-M-8914",1,3,1
2020.06.28,1,"SZ-Q-59",2,3,0
2020.06.28,1,"SLK-KB-936",2,0,5
2020.06.28,3,"FT-KC-243",2,0,0
2020.06.28,3,"PCH-U-396",0,6,2
2020.06.28,1,"RO-EC-6",1,4,1
2020.06.28,2,"AM-VR-87",0,0,0
2020.06.28,3,"HF-G-1813",1,5,0
2020.06.28,2,"WEN-QX-4595",1,8,5
2020.06.28,2,"NVP-X-772",0,0,2
2020.06.28,3,"HRO-T-727",0,3,2
2020.06.28,1,"ROS-TE-56",5,2,2
2020.06.28,2,"PLÖ-OW-75",0,0,6
2020.06.28,3,"DAN-DN-41",0,2,1
2020.06.28,1,"MG-VR-5",1,0,2
2020.06.28,2,"MTK-O-27",0,1,5
2020.06.28,2,"AZ-DH-64",7,3,0
2020.06.28,3,"LRO-XI-699",8,2,1
2020.06.29,2,"UM-NM-412",1,0,0
2020.06.29,2,"KT-H-992",2,0,1
2020.06.29,2,"AIC-CN-12",3,0,2
2020.06.29,1,"WEN-OB-7951",1,1,2
2020.06.29,3,"OF-D-629",2,4,0
2020.06.29,3,"AUR-X-97",1,6,0
2020.06.29,2,"N-L-913",3,6,3
2020.06.29,2,"FRI-V-116",1,3,3
2020.06.29,2,"OD-NK-24",2,5,3
2020.06.29,1,"NMS-D-76",0,0,0
2020.06.29,3,"AB-R-87",0,0,1
2020.06.29,3,"S-K-1752",2,1,0
2020.06.29,1,"OPR-TN-8",6,3,1
2020.06.29,1,"NOM-VU-5",3,1,4
2020.06.29,2,"MI-GD-9572",6,0,5
2020.06.29,2,"HOM-SJ-597",5,2,4
2020.06.29,2,"PLÖ-OJ-4",5,0,2
2020.06.29,3,"VIE-D-955",1,3,6
2020.06.29,3,"LRO-F-564",4,1,7
2020.06.29,3,"KL-O-98",3,5,0
2020.06.29,2,"GP-X-91",1,0,0
2020.06.29,2,"TÜ-YR-2557",4,4,4
2020.06.29,3,"FFB-H-545",1,4,4
2020.06.29,3,"LB-WB-83",0,1,6
2020.06.29,3,"SON-IK-8532",1,2,2
2020.06.29,1,"AE-HA-68",3,3,2
2020.06.29,1,"GÜ-M-3733",0,4,1
2020.06.29,2,"SK-LP-46",2,0,0
2020.06.29,1,"Y-ES-77",0,0,3
2020.06.29,2,"HWI-F-91",1,1,2
2020.06.29,1,"M-Y-1293",0,5,6
2020.06.29,2,"FB-IP-9853",1,8,2
2020.06.29,2,"GS-H-63",1,4,7
2020.06.29,3,"BWL-H-12",2,0,1
2020.06.29,3,"KN-E-737",2,4,6
2020.06.29,3,"R-C-42",0,2,2
2020.06.29,3,"WAF-AR-4759",0,3,4
2020.06.29,3,"SK-O-2",4,1,2
2020.06.29,1,"LD-S-39",6,4,0
2020.06.29,2,"WUG-XR-597",6,4,1
2020.06.29,2,"HEF-J-696",6,3,0
2020.06.29,3,"SLS-U-95",3,2,3
2020.06.29,1,"GP-FS-77",0,1,6
2020.06.29,1,"UN-U-3962",7,2,1
2020.06.29,1,"LU-U-52",3,1,3
2020.06.29,2,"PR-D-9183",5,0,7
2020.06.29,1,"GZ-QU-8",6,2,6
2020.06.29,3,"SLK-WA-97",2,3,5
2020.06.29,2,"LDS-I-15",0,0,4
2020.06.29,3,"KU-MW-29",4,6,2
2020.06.29,1,"WAF-AR-4759",3,4,1
2020.06.29,2,"PAN-R-38",3,0,1
2020.06.29,2,"CE-X-322",0,4,0
2020.06.29,1,"VIE-B-725",0,2,1
2020.06.29,3,"WIL-C-44",7,1,7
2020.06.29,1,"WF-WW-2",2,2,2
2020.06.29,3,"DL-FP-543",1,2,4
2020.06.29,3,"FL-CP-22",3,1,3
2020.06.29,3,"BL-GA-82",6,0,1
2020.06.29,3,"AÖ-FO-75",0,1,3
2020.06.29,3,"BWL-K-815",0,4,3
2020.06.29,2,"BRA-WE-53",7,2,1
2020.06.29,3,"BAD-B-9161",0,1,1
2020.06.29,3,"FRG-D-5289",1,1,2
2020.06.29,2,"NOM-V-963",5,2,1
2020.06.29,2,"NDH-B-8678",6,1,1
2020.06.29,2,"ST-BR-62",0,3,6
2020.06.29,3,"LOS-N-6",4,2,0
2020.06.29,3,"FDS-QV-72",3,1,5
2020.06.29,1,"LL-MA-441",0,4,1
2020.06.29,1,"DAU-RO-8584",3,1,1
2020.06.29,3,"WAF-P-167",4,1,0
2020.06.29,1,"LOS-M-36",2,4,2
2020.06.29,2,"OAL-VK-36",2,0,6
2020.06.29,1,"SAW-Y-449",5,6,3
2020.06.29,1,"WZ-GX-1",1,4,0
2020.06.29,2,"H-G-22",0,7,0
2020.06.29,2,"KT-H-992",2,6,2
2020.06.29,3,"GE-CZ-374",2,3,1
2020.06.29,3,"ES-OK-965",3,0,1
2020.06.29,3,"SH-B-986",3,2,4
2020.06.29,1,"MB-L-971",2,0,3
2020.06.29,2,"DH-X-716",9,1,0
2020.06.29,2,"DH-MT-479",5,2,1
2020.06.29,1,"FT-KC-243",5,1,4
2020.06.29,3,"IGB-HT-668",5,0,0
2020.06.29,2,"A-H-859",7,0,1
2020.06.29,3,"TDO-ZD-529",3,5,1
2020.06.29,3,"HRO-VJ-86",7,3,3
2020.06.29,3,"LSA-IH-9",0,5,4
2020.06.29,2,"AÖ-FO-75",3,5,4
2020.06.29,1,"WND-A-492",2,3,0
2020.06.29,2,"WEN-OB-7951",3,2,3
2020.06.29,2,"EIC-NB-96",4,4,3
2020.06.29,2,"BRA-WE-53",0,1,4
2020.06.29,1,"VS-N-463",4,4,7
2020.06.29,3,"KL-ON-8",1,5,4
2020.06.29,1,"NOM-V-963",0,0,1
2020.06.29,2,"BYL-YS-2",5,7,2
2020.06.29,1,"LSA-IH-9",7,4,0
2020.06.29,1,"DLG-AY-5813",3,0,2
2020.06.29,3,"MK-A-39",2,1,2
2020.06.29,2,"BP-QM-566",1,1,2
2020.06.29,3,"VK-ZT-15",0,1,3
2020.06.29,1,"LIP-CU-242",2,0,7
2020.06.29,2,"KA-J-384",1,1,4
2020.06.29,3,"HBN-B-8881",4,1,1
2020.06.29,1,"MK-B-7",0,5,5
2020.06.29,2,"HAM-D-6",1,3,3
2020.06.29,1,"DU-TY-4369",1,1,7
2020.06.29,3,"GAP-MQ-6",3,0,0
2020.06.29,1,"NF-H-1344",1,0,1
2020.06.29,1,"HH-Z-6442",1,1,1
2020.06.29,2,"FFB-F-846",1,0,7
2020.06.29,3,"FT-KC-243",0,2,5
2020.06.29,3,"ZW-X-61",2,5,2
2020.06.29,2,"WN-G-454",1,3,3
2020.06.29,1,"LD-CL-4527",2,1,2
2020.06.29,3,"IGB-HT-668",3,7,3
2020.06.29,1,"RO-Q-363",2,1,0
2020.06.29,2,"ROS-R-42",4,6,1
2020.06.29,3,"BAD-B-9161",5,0,1
2020.06.29,1,"NVP-P-13",9,4,5
2020.06.29,3,"DU-P-431",4,2,3
2020.06.29,2,"LM-SX-381",2,0,3
2020.06.29,1,"KUS-YD-35",3,2,0
2020.06.29,1,"SB-QO-122",1,2,5
2020.06.29,2,"SAD-J-174",2,0,0
2020.06.29,2,"WUG-NT-542",3,5,1
2020.06.29,1,"NW-PJ-297",1,1,4
2020.06.29,1,"WUG-NT-542",4,1,6
2020.06.29,3,"NES-YJ-26",1,3,1
2020.06.29,1,"MTK-O-27",2,0,4
2020.06.29,3,"AW-Y-938",0,1,5
2020.06.29,2,"EMS-NC-39",1,4,0
2020.06.29,1,"RO-P-622",6,7,3
2020.06.30,3,"HB-XY-7244",3,1,2
2020.06.30,1,"MIL-Y-63",2,1,6
2020.06.30,1,"RPL-EJ-464",1,1,5
2020.06.30,1,"WZ-GX-1",2,0,2
2020.06.30,3,"S-J-74",5,1,6
2020.06.30,1,"G-W-59",0,1,4
2020.06.30,1,"AP-A-858",7,1,7
2020.06.30,3,"TG-KW-157",1,2,3
2020.06.30,1,"TUT-O-99",3,2,3
2020.06.30,3,"NR-S-932",1,1,3
2020.06.30,1,"MG-F-492",2,4,0
2020.06.30,2,"WST-ZT-33",2,4,0
2020.06.30,1,"DH-WY-99",3,0,3
2020.06.30,1,"PB-DR-126",0,1,5
2020.06.30,1,"EB-QV-351",0,1,1
2020.06.30,1,"FS-V-665",2,3,3
2020.06.30,1,"LWL-YE-8611",2,1,2
2020.06.30,1,"EB-X-28",2,0,0
2020.06.30,3,"NR-NU-14",1,0,7
2020.06.30,3,"OPR-YS-695",0,0,0
2020.06.30,3,"LD-CL-4527",5,1,3
2020.06.30,1,"GTH-J-386",1,2,3
2020.06.30,3,"FFB-F-846",1,1,4
2020.06.30,3,"REG-SE-5415",2,6,0
2020.06.30,3,"SHA-AS-8",3,0,2
2020.06.30,1,"ERZ-DZ-2336",4,4,3
2020.06.30,1,"CB-V-324",4,6,7
2020.06.30,1,"OPR-YS-695",0,4,1
2020.06.30,1,"SO-XK-811",1,4,1
2020.06.30,3,"FFB-F-846",3,0,5
2020.06.30,3,"WUG-RO-4",5,4,0
2020.06.30,1,"WE-PQ-4",0,0,0
2020.06.30,3,"WST-ZT-33",0,2,1
2020.06.30,3,"EMD-HX-24",0,0,0
2020.06.30,1,"SLS-O-59",3,0,5
2020.06.30,3,"KN-XM-84",2,2,3
2020.06.30,2,"BO-Y-9",6,0,1
2020.06.30,2,"SK-JL-4",8,3,3
2020.06.30,1,"LD-CK-793",4,0,7
2020.06.30,1,"SAD-K-6912",2,0,2
2020.06.30,2,"COC-Z-7",1,5,0
2020.06.30,1,"NVP-X-772",2,1,1
2020.06.30,2,"FRG-E-4952",0,1,3
2020.06.30,1,"FB-IP-9853",2,0,1
2020.06.30,3,"TG-KW-157",1,3,1
2020.06.30,2,"H-G-22",0,3,2
2020.06.30,2,"LG-W-468",6,2,3
2020.06.30,3,"GS-R-5",4,2,4
2020.06.30,2,"AP-A-858",0,2,1
2020.06.30,3,"PR-X-76",1,2,5
2020.06.30,2,"SO-Z-874",4,5,2
2020.06.30,3,"WN-G-454",0,2,4
2020.06.30,3,"SIG-A-9",3,6,2
2020.06.30,2,"NE-JC-978",1,2,1
2020.06.30,3,"THL-U-715",4,5,2
2020.06.30,1,"Y-YJ-83",2,1,0
2020.06.30,1,"HWI-HV-63",5,7,2
2020.06.30,2,"MKK-UL-342",5,4,1
2020.06.30,2,"Y-YJ-83",1,6,8
2020.06.30,2,"BP-O-42",2,2,5
2020.06.30,1,"MA-H-94",0,0,1
2020.06.30,1,"ABI-OB-294",5,2,0
2020.06.30,2,"MOL-VD-8624",2,1,0
2020.06.30,1,"FS-V-665",4,5,3
2020.06.30,2,"WUG-NT-542",0,1,0
2020.06.30,3,"HX-VE-52",1,7,2
2020.06.30,1,"LI-GA-92",0,3,3
2020.06.30,1,"MD-FU-28",4,2,3
2020.06.30,3,"GE-CZ-374",5,2,3
2020.06.30,1,"BAR-E-4",1,2,1
2020.06.30,2,"LÖ-H-4",1,8,2
2020.06.30,2,"SO-XK-811",2,0,3
2020.06.30,1,"SB-H-6",1,3,0
2020.06.30,1,"LM-QT-719",2,2,3
2020.06.30,3,"HGW-M-456",2,6,3
2020.06.30,2,"GER-X-49",3,0,6
2020.06.30,1,"M-O-292",6,3,1
2020.06.30,2,"AIC-QE-232",2,3,3
2020.06.30,2,"MA-I-87",4,5,0
2020.06.30,3,"LOS-TT-6514",0,1,0
2020.06.30,2,"OAL-A-459",3,5,0
2020.06.30,3,"MK-A-39",1,4,1
2020.06.30,2,"SHA-SB-8",2,0,6
2020.06.30,2,"FF-C-866",0,4,2
2020.06.30,1,"HSK-L-873",2,1,7
2020.06.30,1,"WE-H-269",2,4,2
2020.06.30,2,"H-HM-9",1,2,1
2020.06.30,3,"KU-B-49",0,3,0
2020.06.30,3,"EU-KF-383",2,2,1
2020.06.30,1,"PF-T-3",5,1,1
2020.06.30,3,"IGB-HT-668",5,2,4
2020.06.30,2,"MM-RL-4",1,7,8
2020.06.30,2,"PAF-YC-949",3,1,3
2020.06.30,3,"TG-JM-7",1,6,4
2020.06.30,1,"KN-XM-84",1,3,1
2020.06.30,2,"HVL-A-891",0,5,0
2020.06.30,3,"EB-K-64",0,1,0
2020.06.30,3,"HER-WJ-231",1,4,1
2020.06.30,3,"BD-OO-2812",4,5,0
2020.06.30,3,"LU-QM-5755",2,5,8
2020.06.30,3,"HGW-M-456",5,3,5
2020.06.30,1,"KG-IF-93",2,0,4
2020.06.30,3,"CB-VW-163",4,3,1
2020.06.30,2,"MZ-SC-1833",2,1,1
2020.06.30,1,"OE-VX-791",0,4,4
2020.06.30,3,"HF-BN-8",1,6,3
2020.06.30,3,"WAF-G-264",1,2,6
2020.06.30,1,"ES-RK-632",2,3,4
2020.06.30,2,"TDO-EE-7943",1,5,5
2020.07.01,1,"NOH-ZD-37",0,1,5
2020.07.01,2,"PAN-V-5988",5,5,2
2020.07.01,2,"RÜD-TF-5487",1,3,0
2020.07.01,3,"DAN-DN-41",0,0,7
2020.07.01,2,"WUN-T-63",5,1,1
2020.07.01,3,"RPL-DE-9572",2,1,4
2020.07.01,3,"WF-BF-166",4,3,0
2020.07.01,3,"CHA-I-62",1,5,0
2020.07.01,2,"SB-Q-528",4,0,1
2020.07.01,2,"AZ-YL-26",3,1,3
2020.07.01,1,"WN-BB-5918",0,5,6
2020.07.01,2,"G-W-59",1,3,0
2020.07.01,3,"CO-O-5",0,3,0
2020.07.01,3,"WHV-T-22",1,1,6
2020.07.01,2,"BLK-D-132",6,0,1
2020.07.01,1,"OVP-C-622",6,6,3
2020.07.01,3,"NF-QN-2112",1,5,1
2020.07.01,3,"SU-I-395",3,0,0
2020.07.01,1,"BZ-J-5472",1,2,5
2020.07.01,1,"SE-FT-67",0,1,3
2020.07.01,3,"VER-LH-817",2,1,4
2020.07.01,1,"WF-O-94",6,1,2
2020.07.01,1,"BP-O-42",0,1,4
2020.07.01,2,"BYL-YS-2",0,1,0
2020.07.01,3,"WE-PQ-4",2,0,3
2020.07.01,1,"ABI-N-9",2,0,4
2020.07.01,1,"MIL-Y-63",3,5,1
2020.07.01,1,"RÜD-TF-5487",2,1,3
2020.07.01,3,"OHA-P-354",2,2,3
2020.07.01,3,"NE-JC-978",2,0,1
2020.07.01,3,"EMD-HX-24",0,8,3
2020.07.01,3,"WL-SC-855",1,2,0
2020.07.01,1,"WOB-DY-997",1,1,6
2020.07.01,3,"PR-D-9183",0,3,2
2020.07.01,2,"LAU-KU-242",2,0,1
2020.07.01,1,"FO-RR-727",0,5,0
2020.07.01,1,"LOS-M-36",2,1,7
2020.07.01,1,"VS-N-463",6,0,5
2020.07.01,1,"DU-TY-4369",3,6,3
2020.07.01,1,"RS-K-423",1,2,3
2020.07.01,2,"COC-F-49",6,3,5
2020.07.01,3,"BP-QM-566",4,0,4
2020.07.01,1,"OPR-YS-695",5,1,3
2020.07.01,3,"H-HM-9",1,4,3
2020.07.01,1,"KG-OF-875",0,0,0
2020.07.01,3,"WM-X-147",4,2,1
2020.07.01,3,"RA-KF-6934",2,5,3
2020.07.01,1,"AC-E-881",1,2,0
2020.07.01,3,"NOM-WG-8254",1,2,5
2020.07.01,1,"MR-Z-935",1,1,2
2020.07.01,1,"AS-PG-9",2,8,8
2020.07.01,2,"AIC-CN-12",5,2,1
2020.07.01,2,"ST-UD-563",2,3,6
2020.07.01,2,"GG-N-97",0,0,1
2020.07.01,1,"ZW-F-6",0,1,0
2020.07.01,2,"WOB-G-37",0,2,1
2020.07.01,3,"RT-OC-157",2,6,0
2020.07.01,2,"RO-Q-363",6,5,4
2020.07.01,1,"ES-OK-965",7,0,4
2020.07.01,2,"LÖ-ZH-657",3,3,0
2020.07.01,1,"BOT-TZ-641",1,0,1
2020.07.01,2,"AE-HA-68",6,0,1
2020.07.01,1,"LU-U-52",1,5,0
2020.07.01,2,"BC-VO-9",1,1,4
2020.07.01,2,"PS-CS-44",0,7,2
2020.07.01,1,"OVP-C-622",7,5,2
2020.07.01,2,"KF-D-95",7,0,0
2020.07.01,2,"GÜ-HR-5253",3,2,7
2020.07.01,2,"RÜG-YG-27",0,3,2
2020.07.01,3,"DH-X-716",2,4,3
2020.07.01,1,"CW-BE-877",1,2,5
2020.07.01,2,"VR-J-94",1,0,1
2020.07.01,3,"OPR-TN-8",5,0,8
2020.07.01,2,"DU-DP-8",0,4,0
2020.07.01,3,"LSN-N-9759",0,0,1
2020.07.01,3,"HBN-B-8881",0,5,2
2020.07.01,1,"IN-JW-26",0,2,0
2020.07.01,3,"KN-F-71",8,6,0
2020.07.01,2,"MZ-SC-1833",6,4,2
2020.07.01,3,"LWL-YE-8611",3,1,5
2020.07.01,3,"EL-S-183",2,2,1
2020.07.01,3,"DBR-WA-16",0,0,2
2020.07.01,1,"HDH-ZE-418",5,0,5
2020.07.01,1,"EM-RY-41",2,4,0
2020.07.01,3,"SLK-WA-97",1,6,0
2020.07.02,3,"AA-Y-71",4,2,1
2020.07.02,1,"GE-GA-18",5,1,0
2020.07.02,2,"NVP-P-13",1,0,2
2020.07.02,1,"KN-A-348",3,6,0
2020.07.02,1,"WOB-RZ-79",4,4,5
2020.07.02,3,"BL-IB-934",2,2,2
2020.07.02,3,"LIF-K-87",5,5,1
2020.07.02,2,"EA-OM-46",5,2,2
2020.07.02,2,"ROS-TE-56",5,1,4
2020.07.02,1,"SO-M-79",1,3,3
2020.07.02,3,"LM-GL-1241",6,4,0
2020.07.02,3,"SN-PC-727",1,0,0
2020.07.02,2,"WE-GT-682",0,0,5
2020.07.02,1,"KÜN-SR-79",0,2,3
2020.07.02,3,"IZ-NY-652",6,1,2
2020.07.02,3,"CHA-M-475",2,3,3
2020.07.02,1,"WUG-BQ-649",2,1,5
2020.07.02,2,"EB-A-675",2,3,2
2020.07.02,3,"GTH-Z-6",2,1,0
2020.07.02,1,"BLK-D-132",3,1,7
2020.07.02,1,"KC-EG-737",4,1,0
2020.07.02,3,"WOB-BU-1256",4,0,1
2020.07.02,2,"LOS-PO-8114",3,0,2
2020.07.02,3,"LDK-P-4571",4,2,0
2020.07.02,2,"TUT-VV-65",5,0,6
2020.07.02,3,"GAP-MQ-6",2,1,0
2020.07.02,3,"Y-WU-48",7,5,4
2020.07.02,2,"NMS-D-76",4,0,2
2020.07.02,1,"WUG-A-559",1,0,4
2020.07.02,1,"AW-F-46",3,1,1
2020.07.02,2,"AP-A-858",2,0,4
2020.07.02,2,"CB-V-324",2,1,7
2020.07.02,1,"PF-T-3",0,6,0
2020.07.02,2,"LWL-YE-8611",1,3,0
2020.07.02,3,"NMS-BN-552",6,6,2
2020.07.02,3,"HDH-ZP-5",2,5,3
2020.07.02,2,"AZ-YL-26",4,7,2
2020.07.02,1,"LI-GA-92",3,2,4
2020.07.02,3,"OB-HL-978",4,3,1
2020.07.02,2,"MSP-RR-3899",0,5,1
2020.07.02,1,"PF-AI-137",2,2,5
2020.07.02,3,"SO-XK-811",9,3,0
2020.07.02,2,"H-G-22",2,1,3
2020.07.02,1,"VER-LH-817",2,4,3
2020.07.02,1,"NM-C-81",1,4,3
2020.07.02,2,"BRA-WE-53",4,2,4
2020.07.02,3,"HWI-RQ-618",5,6,3
2020.07.02,3,"AE-I-81",8,4,0
2020.07.02,2,"REG-XM-734",8,1,0
2020.07.02,1,"WIL-N-945",4,1,1
2020.07.02,2,"TUT-W-33",2,1,2
2020.07.02,3,"MR-L-85",1,0,2
2020.07.02,1,"WHV-T-22",0,0,7
2020.07.02,1,"HBN-B-8881",3,0,2
2020.07.02,1,"MS-NB-8274",3,0,2
2020.07.02,1,"CHA-M-475",4,0,3
2020.07.02,3,"NE-JC-978",5,3,6
2020.07.02,2,"SLS-O-59",2,0,2
2020.07.02,3,"WÜ-JN-76",1,1,5
2020.07.02,3,"K-K-569",1,2,2
2020.07.02,3,"KN-E-737",6,3,2
2020.07.02,3,"EB-EI-1",1,0,5
2020.07.02,3,"MYK-M-28",9,5,5
2020.07.02,3,"BRB-SA-85",1,0,2
2020.07.02,1,"PAF-YC-949",2,5,5
