iata,name,city,state,country,lat,long,dst,tz,utc_offset
C47,Portage Municipal,Portage,WI,USA,43.560092499999996,-89.48309278,,America/Chicago,-5
MRJ,Iowa County,Mineral Point,WI,USA,42.88532917,-90.23198583,,America/Chicago,-5
RZN,Burnett County,Siren,WI,USA,45.8227275,-92.37250083,,America/Chicago,-5
CLI,Clintonville Municipal,Clintonville,WI,USA,44.61381306,-88.73126667,,America/Chicago,-5
RPD,Rice Lake Regional-Carl's ,Rice Lake,WI,USA,45.41809056,-91.77365194,,America/Chicago,-5
OEO,L. O. Simenstad Municipal,Osceola,WI,USA,45.30858944,-92.69008056,,America/Chicago,-5
Y51,Viroqua Municipal,Viroqua,WI,USA,43.57913917,-90.90096333,,America/Chicago,-5
PCZ,Waupaca Municipal,Waupaca,WI,USA,44.33368778,-89.01549861,,America/Chicago,-5
ASX,John F Kennedy Memorial,Ashland,WI,USA,46.54852806,-90.91896639,,America/Chicago,-5
93C,Richland,Richland Center,WI,USA,43.28333333,-90.29827778,,America/Chicago,-5
C29,Morey,Middleton,WI,USA,43.11424444,-89.53073222,,America/Chicago,-5
MTW,Manitowoc County,Manitowoc,WI,USA,44.1287725,-87.68058472,,America/Chicago,-5
AIG,Langlade County,Antigo,WI,USA,45.15419444,-89.11072222,,America/Chicago,-5
CMY,Sparta/Fort McCoy,Sparta,WI,USA,43.95834806,-90.7378975,,America/Chicago,-5
OCQ,Oconto Municipal,Oconto,WI,USA,44.8735825,-87.9090525,,America/Chicago,-5
UNU,Dodge County,Juneau,WI,USA,43.42658333,-88.70322222,,America/Chicago,-5
SUE,Door County Cherryland,Sturgeon Bay,WI,USA,44.84366222,-87.42154111,,America/Chicago,-5
Y55,Crandon Municipal,Crandon,WI,USA,45.51662972,-88.93344694,,America/Chicago,-5
87Y,Blackhawk Airfield,Madison,WI,USA,43.10491444,-89.18553833,,America/Chicago,-5
HXF,Hartford Municipal,Hartford,WI,USA,43.34927806,-88.39112528,,America/Chicago,-5
RRL,Merrill Municipal,Merrill,WI,USA,45.19927083,-89.71143389,,America/Chicago,-5
3D2,Ephraim/Gibraltar,Ephraim,WI,USA,45.13535778,-87.18586556,,America/Chicago,-5
8D1,New Holstein Municipal,New Holstein,WI,USA,43.94424111,-88.1134775,,America/Chicago,-5
EFT,Monroe Municipal,Monroe,WI,USA,42.61493972,-89.59075583,,America/Chicago,-5
82C,Mauston-New Lisbon Union,New Lisbon,WI,USA,43.83872167,-90.13768389,,America/Chicago,-5
RNH,New Richmond Municipal,New Richmond,WI,USA,45.14831139,-92.53806139,,America/Chicago,-5
3WO,Shawano Municipal,Shawano,WI,USA,44.78777778,-88.56152444,,America/Chicago,-5
61C,Fort Atkinson Municipal,Fort Atkinson,WI,USA,42.96320278,-88.81762806,,America/Chicago,-5
C52,Burlington Municipal,Burlington,WI,USA,42.69056389,-88.30464,,America/Chicago,-5
Y50,Wautoma Municipal,Wautoma,WI,USA,44.04162556,-89.30448694,,America/Chicago,-5
57C,East Troy Municipal,East Troy,WI,USA,42.79711111,-88.3725,,America/Chicago,-5
PKF,Park Falls Municipal,Park Falls,WI,USA,45.95502361,-90.42441806,,America/Chicago,-5
PVB,Platteville Municipal,Platteville,WI,USA,42.68935583,-90.44439278,,America/Chicago,-5
4R5,Madeline Island,La Pointe,WI,USA,46.78865556,-90.75866944,,America/Chicago,-5
W11,Menomonie Municipal - Score ,Menomonie,WI,USA,44.89234639,-91.86777944,,America/Chicago,-5
PDC,Prairie Du Chien Municipal,Prairie Du Chien,WI,USA,43.01928889,-91.12374722,,America/Chicago,-5
73C,Lancaster,Lancaster,WI,USA,42.78054722,-90.68096028,,America/Chicago,-5
3T3,Boyceville Municipal ,Boyceville,WI,USA,45.042184999999996,-92.0293475,,America/Chicago,-5
SUW,Richard I Bong,Superior,WI,USA,46.6897175,-92.094655,,America/Chicago,-5
91C,Sauk - Prairie,Prairie Du Sac,WI,USA,43.296932500000004,-89.75595639,,America/Chicago,-5
2P2,Washington Island,Washington Island,WI,USA,45.38620833,-86.92448056,,America/Chicago,-5
C35,Reedsburg Municipal,Reedsburg,WI,USA,43.52589944,-89.98322194,,America/Chicago,-5
RYV,Watertown Municipal,Watertown,WI,USA,43.16963222,-88.72321222,,America/Chicago,-5
RCX,Rusk County,Ladysmith,WI,USA,45.49825694,-91.00186361,,America/Chicago,-5
VIQ,Neillsville Municipal,Neillsville,WI,USA,44.55812861,-90.51224694,,America/Chicago,-5
63C,Adams County Legion ,Adams/Friendship,WI,USA,43.96117222,-89.78804889,,America/Chicago,-5
DLL,Baraboo - Wisconsin Dells,Baraboo,WI,USA,43.52195389,-89.77090222,,America/Chicago,-5
02C,Capitol,Brookfield,WI,USA,43.087509999999995,-88.17786917,,America/Chicago,-5
AHH,Amery Municipal,Amery,WI,USA,45.28114833,-92.37539222,,America/Chicago,-5
SSQ,Shell Lake Municipal,Shell Lake,WI,USA,45.73138139,-91.92066194,,America/Chicago,-5
UBE,Cumberland Municipal ,Cumberland,WI,USA,45.50597028,-91.98108694,,America/Chicago,-5
D25,Manitowish Waters,Manitowish Waters,WI,USA,46.12197222,-89.88233333,,America/Chicago,-5
T08,Tomahawk Regional,Tomahawk,WI,USA,45.46913889,-89.80569444,,America/Chicago,-5
UES,Waukesha County,Waukesha,WI,USA,43.04102778,-88.23705556,,America/Chicago,-5
I16,Kee ,Pineville,WV,USA,37.60044444,-81.55927778,,America/New_York,-4
3I2,Mason County,Point Pleasant,WV,USA,38.91463889,-82.09858333,,America/New_York,-4
4G7,Fairmont Muni,Fairmont,WV,USA,39.44816667,-80.16702778,,America/New_York,-4
I25,Welch Muni,Welch,WV,USA,37.41678056,-81.52899417,,America/New_York,-4
79D,Philippi-Barbour County Regional,Philippi,WV,USA,39.16620778,-80.06258056,,America/New_York,-4
I18,Jackson County,Ravenswood,WV,USA,38.92977778,-81.81947222,,America/New_York,-4
6L4,Logan County,Logan,WV,USA,37.85567778,-81.91589722,,America/New_York,-4
4I0,Mingo County,Williamson,WV,USA,37.68760139,-82.26097306,,America/New_York,-4
W99,Grant County,Petersburg,WV,USA,38.99419444,-79.14438889,,America/New_York,-4
W22,Upshur County Regional,Buckhannon,WV,USA,39.00035833,-80.27392778,,America/New_York,-4
48I,Braxton County,Sutton,WV,USA,38.68704444,-80.65176083,,America/New_York,-4
74D,Marshall Cty,Moundsville,WV,USA,39.88083333,-80.73577778,,America/New_York,-4
82V,Pine Bluffs Municipal,Pine Bluffs,WY,USA,41.15331528,-104.1302292,,America/Denver,-6
BYG,Johnson County,Buffalo,WY,USA,44.38108528,-106.72178970000002,,America/Denver,-6
U25,Dubois Municipal,Dubois,WY,USA,43.54834722,-109.6902611,,America/Denver,-6
9U4,Dixon,Dixon,WY,USA,41.03829806,-107.49728689999999,,America/Denver,-6
POY,Powell Muni,Powell,WY,USA,44.86797222,-108.79299999999999,,America/Denver,-6
ECS,Mondell ,Newcastle,WY,USA,43.88545056,-104.31791779999999,,America/Denver,-6
U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,44.91167028,-108.44550919999999,,America/Denver,-6
EAN,Phifer Airfield,Wheatland,WY,USA,42.05552528,-104.9327492,,America/Denver,-6
DGW,Converse County,Douglas,WY,USA,42.79725,-105.3857361,,America/Denver,-6
TOR,Torrington Muni,Torrington,WY,USA,42.064547499999996,-104.1526986,,America/Denver,-6
LSK,Lusk Muni,Lusk,WY,USA,42.75380806,-104.4045536,,America/Denver,-6
AFO,Afton Municipal,Afton,WY,USA,42.71124583,-110.9421639,,America/Denver,-6
EMM,Kemmerer Municipal,Kemmerer,WY,USA,41.82494611,-110.55905859999999,,America/Denver,-6
GEY,South Big Horn County,Greybull,WY,USA,44.51644444,-108.08319440000001,,America/Denver,-6
THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,43.65828917,-108.21315420000002,,America/Denver,-6
CLD,Mc Clellan-Palomar Airport,,,USA,33.127231,-117.278727,A,America/Los_Angeles,-7
MIB,Minot Air Force Base,,,USA,48.415769,-101.358039,A,America/Chicago,-5
RCA,Ellsworth Air Force Base,,,USA,44.145094,-103.103567,A,America/Denver,-6
SKA,Fairchild Air Force Base,,,USA,47.615058000000005,-117.655803,A,America/Los_Angeles,-7
SCE,University Park Airport,,,USA,40.851206,-77.846302000000009,A,America/New_York,-4
HHH,Hilton Head Airport,,,USA,32.224384,-80.697629,A,America/New_York,-4
MQT,Sawyer International Airport,,,USA,46.353639,-87.395361,A,America/Detroit,-4
RDR,Grand Forks Air Force Base,,,USA,47.961166999999996,-97.401167,A,America/Chicago,-5
IAN,Bob Baker Memorial Airport,Kiana,AK,USA,66.97937611,-160.43585969999998,A,America/Anchorage,-8
KSM,St Mary's Airport,St. Mary's,AK,USA,62.06048639,-163.3021108,A,America/Nome,-8
WTK,Noatak Airport,Noatak,AK,USA,67.56208333,-162.97527780000001,A,America/Nome,-8
FAI,Fairbanks International Airport,Fairbanks,AK,USA,64.8136775,-147.8596694,A,America/Anchorage,-8
GAM,Gambell Airport,Gambell,AK,USA,63.76676556,-171.73282360000002,A,America/Nome,-8
WMO,White Mountain Airport,White Mountain,AK,USA,64.68919444,-163.4125556,A,America/Nome,-8
MTM,Metlakatla Seaplane Base,Metlakatla,AK,USA,55.13104528,-131.5780675,A,America/Metlakatla,-8
HYG,Hydaburg Seaplane Base,Hydaburg,AK,USA,55.20631611,-132.8283131,A,America/Sitka,-8
OTZ,Ralph Wien Memorial Airport,Kotzebue,AK,USA,66.88467694,-162.5985497,A,America/Nome,-8
SOV,Seldovia Airport,Seldovia,AK,USA,59.44243917,-151.7040503,A,America/Anchorage,-8
KYK,Karluk Airport,Karluk,AK,USA,57.56706389,-154.45037140000002,A,America/Anchorage,-8
MLL,Marshall Don Hunter Sr Airport,Marshall,AK,USA,61.865922499999996,-162.0690456,A,America/Nome,-8
WNA,Napakiak Airport,Napakiak,AK,USA,60.69118917,-161.9695161,A,America/Anchorage,-8
VEE,Venetie Airport,Venetie,AK,USA,67.02269444,-146.4137753,A,America/Anchorage,-8
WBQ,Beaver Airport,Beaver,AK,USA,66.36155056,-147.4012186,A,America/Anchorage,-8
BTT,Bettles Airport,Bettles,AK,USA,66.91528667,-151.5280556,A,America/Anchorage,-8
FYU,Fort Yukon Airport,Fort Yukon,AK,USA,66.57149028,-145.2504169,A,America/Anchorage,-8
GST,Gustavus Airport,Gustavus,AK,USA,58.42438139,-135.7073814,A,America/Juneau,-8
KWT,Kwethluk Airport,Kwethluk,AK,USA,60.80425194,-161.44535,A,America/Anchorage,-8
SDP,Sand Point Airport,Sand Point,AK,USA,55.31502778,-160.5176944,A,America/Anchorage,-8
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,AK,USA,68.1343225,-151.74168,A,America/Anchorage,-8
CLP,Clarks Point Airport,Clarks Point,AK,USA,58.84230472,-158.5452331,A,America/Anchorage,-8
KNW,New Stuyahok Airport,New Stuyahok,AK,USA,59.44955333,-157.3271908,A,America/Anchorage,-8
OOK,Toksook Bay Airport,Toksook Bay,AK,USA,60.53337639,-165.1139636,A,America/Nome,-8
CIK,Chalkyitsik Airport,Chalkyitsik,AK,USA,66.64969083,-143.7359492,A,America/Anchorage,-8
PKA,Napaskiak Airport,Napaskiak,AK,USA,60.70369056,-161.7767367,A,America/Anchorage,-8
SIT,Sitka Rocky Gutierrez Airport,Sitka,AK,USA,57.04713806,-135.3615983,A,America/Sitka,-8
WSN,South Naknek Nr 2 Airport,South Naknek,AK,USA,58.70343611,-157.0082511,A,America/Anchorage,-8
ANC,Ted Stevens Anchorage International Airport,Anchorage,AK,USA,61.17432028,-149.9961856,A,America/Anchorage,-8
FNR,Funter Bay Seaplane Base,Funter Bay,AK,USA,58.25438583,-134.8979067,A,America/Juneau,-8
SHG,Shungnak Airport,Shungnak,AK,USA,66.88916556,-157.1505119,A,America/Anchorage,-8
IGG,Igiugig Airport,Igiugig,AK,USA,59.32373528,-155.9032733,A,America/Anchorage,-8
PTH,Port Heiden Airport,Port Heiden,AK,USA,56.95943333,-158.6318208,A,America/Anchorage,-8
BRW,Wiley Post Will Rogers Memorial Airport,Barrow,AK,USA,71.2854475,-156.76600190000002,A,America/Anchorage,-8
CDB,Cold Bay Airport,Cold Bay,AK,USA,55.20559972,-162.7242628,A,America/Nome,-8
SNP,St Paul Island Airport,St. Paul,AK,USA,57.16733333,-170.22044440000002,A,America/Nome,-8
AKK,Akhiok Airport,Akhiok,AK,USA,56.93869083,-154.1825556,A,America/Anchorage,-8
AKN,King Salmon Airport,King Salmon,AK,USA,58.67680167,-156.6492175,A,America/Anchorage,-8
EAA,Eagle Airport,Eagle,AK,USA,64.77639306,-141.1509206,A,America/Anchorage,-8
GAL,Edward G. Pitka Sr Airport,Galena,AK,USA,64.73617806,-156.93741640000002,A,America/Anchorage,-8
OME,Nome Airport,Nome,AK,USA,64.51220222,-165.4452458,A,America/Nome,-8
PTU,Platinum Airport,Platinum,AK,USA,59.01135611,-161.81966609999998,A,America/Anchorage,-8
KLG,Kalskag Airport,Kalskag,AK,USA,61.53627389,-160.3413306,A,America/Anchorage,-8
DLG,Dillingham Airport,Dillingham,AK,USA,59.0454125,-158.5033389,A,America/Anchorage,-8
MOU,Mountain Village Airport,Mountain Village,AK,USA,62.09536222,-163.6820594,A,America/Nome,-8
SCC,Deadhorse Airport,Deadhorse,AK,USA,70.19475583,-148.4651608,A,America/Anchorage,-8
SHH,Shishmaref Airport,Shishmaref,AK,USA,66.24956861,-166.08955890000001,A,America/Nome,-8
HPB,Hooper Bay Airport,Hooper Bay,AK,USA,61.52418306,-166.14677969999997,A,America/Nome,-8
VDZ,Valdez Pioneer Field,Valdez,AK,USA,61.13395028,-146.24836000000002,A,America/Anchorage,-8
JNU,Juneau International Airport,Juneau,AK,USA,58.35496194,-134.57627639999998,A,America/Juneau,-8
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,AK,USA,66.82852667,-161.02779080000002,A,America/Anchorage,-8
PPC,Prospect Creek Airport,Prospect Creek,AK,USA,66.81288139,-150.64379250000002,A,America/Anchorage,-8
ADK,Adak Airport,Adak,AK,USA,51.87796389,-176.6460306,A,America/Adak,-9
CEM,Central Airport,Central,AK,USA,65.57380667,-144.7832908,A,America/Anchorage,-8
DUT,Unalaska Airport,Unalaska,AK,USA,53.90013889,-166.5435,A,America/Nome,-8
KVL,Kivalina Airport,Kivalina,AK,USA,67.73125333,-164.55180190000002,A,America/Nome,-8
ADQ,Kodiak Airport,Kodiak,AK,USA,57.74996778,-152.4938553,A,America/Anchorage,-8
RSH,Russian Mission Airport,Russian Mission,AK,USA,61.77967583,-161.3194772,A,America/Anchorage,-8
SLQ,Sleetmute Airport,Sleetmute,AK,USA,61.70931139,-157.1557008,A,America/Anchorage,-8
UNK,Unalakleet Airport,Unalakleet,AK,USA,63.88835917,-160.7989517,A,America/Anchorage,-8
ANV,Anvik Airport,Anvik,AK,USA,62.64858333,-160.1898889,A,America/Anchorage,-8
ELV,Elfin Cove Seaplane Base,Elfin Cove,AK,USA,58.19518417,-136.3473928,A,America/Juneau,-8
MCG,McGrath Airport,McGrath,AK,USA,62.95287361,-155.6057625,A,America/Anchorage,-8
WLK,Selawik Airport,Selawik,AK,USA,66.60002778,-159.98619440000002,A,America/Anchorage,-8
YAK,Yakutat Airport,Yakutat,AK,USA,59.50336056,-139.6602261,A,America/Yakutat,-8
AKI,Akiak Airport,Akiak,AK,USA,60.90481194,-161.2270189,A,America/Anchorage,-8
ARC,Arctic Village Airport,Arctic Village,AK,USA,68.11608083,-145.5761114,A,America/Anchorage,-8
KVC,King Cove Airport,King Cove,AK,USA,55.116347499999996,-162.26622719999997,A,America/Nome,-8
KYU,Koyukuk Airport,Koyukuk,AK,USA,64.87714278,-157.7158358,A,America/Anchorage,-8
BIG,Allen Army Airfield,Delta Junction,AK,USA,63.99454722,-145.7216417,A,America/Anchorage,-8
HNS,Haines Airport,Haines,AK,USA,59.24522806,-135.5221086,A,America/Juneau,-8
HSL,Huslia Airport,Huslia,AK,USA,65.70055556,-156.3875,A,America/Anchorage,-8
KAL,Kaltag Airport,Kaltag,AK,USA,64.32571917,-158.7441475,A,America/Anchorage,-8
VAK,Chevak Airport,Chevak,AK,USA,61.53363583,-165.5837322,A,America/Nome,-8
TKA,Talkeetna Airport,Talkeetna,AK,USA,62.3205,-150.0936944,A,America/Anchorage,-8
KFP,False Pass Airport,False Pass,AK,USA,54.84744583,-163.4103222,A,America/Nome,-8
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,AK,USA,70.46727611,-157.4357361,A,America/Anchorage,-8
NUL,Nulato Airport,Nulato,AK,USA,64.72981944,-158.0731889,A,America/Anchorage,-8
WRG,Wrangell Airport,Wrangell,AK,USA,56.48432583,-132.3698242,A,America/Sitka,-8
AGN,Angoon Seaplane Base,Angoon,AK,USA,57.50355528,-134.5850939,A,America/Juneau,-8
AUK,Alakanuk Airport,Alakanuk,AK,USA,62.68004417,-164.6599253,A,America/Nome,-8
BTI,Barter Island LRRS Airport,Kaktovik,AK,USA,70.13390278,-143.5770444,A,America/Anchorage,-8
ILI,Iliamna Airport,Iliamna,AK,USA,59.75380028,-154.91095969999998,A,America/Anchorage,-8
MRI,Merrill Field,Anchorage,AK,USA,61.21437861,-149.8461614,A,America/Anchorage,-8
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,AK,USA,61.59474194,-149.08882419999998,A,America/Anchorage,-8
SHX,Shageluk Airport,Shageluk,AK,USA,62.69511944,-159.5690614,A,America/Anchorage,-8
ENA,Kenai Municipal Airport,Kenai,AK,USA,60.571999999999996,-151.24752780000003,A,America/Anchorage,-8
KKA,Koyuk Alfred Adams Airport,Koyuk,AK,USA,64.93404056,-161.158145,A,America/Anchorage,-8
KQA,Akutan Seaplane Base,Akutan,AK,USA,54.13246694,-165.7853111,A,America/Nome,-8
SCM,Scammon Bay Airport,Scammon Bay,AK,USA,61.84454111,-165.57374919999998,A,America/Nome,-8
SVA,Savoonga Airport,Savoonga,AK,USA,63.68639444,-170.4926361,A,America/Nome,-8
HUS,Hughes Airport,Hughes,AK,USA,66.04112167,-154.26319030000002,A,America/Anchorage,-8
EEK,Eek Airport,Eek,AK,USA,60.21590417,-162.00560919999998,A,America/Nome,-8
MYU,Mekoryuk Airport,Mekoryuk,AK,USA,60.371419999999993,-166.27060830000002,A,America/Nome,-8
RBY,Ruby Airport,Ruby,AK,USA,64.72721556,-155.4698886,A,America/Anchorage,-8
ANI,Aniak Airport,Aniak,AK,USA,61.58159694,-159.5430428,A,America/Anchorage,-8
BET,Bethel Airport,Bethel,AK,USA,60.77977639,-161.8379975,A,America/Anchorage,-8
GKN,Gulkana Airport,Gulkana,AK,USA,62.15488889,-145.4566389,A,America/Anchorage,-8
CDV,Merle K (Mudhole) Smith Airport,Cordova,AK,USA,60.49183389,-145.4776503,A,America/Anchorage,-8
KTN,Ketchikan International Airport,Ketchikan,AK,USA,55.35556861,-131.71374,A,America/Sitka,-8
ORT,Northway Airport,Northway,AK,USA,62.96133361,-141.9291369,A,America/Anchorage,-8
MLY,Manley Hot Springs Airport,Manley Hot Springs,AK,USA,64.99756472,-150.64412969999998,A,America/Anchorage,-8
OBU,Kobuk Airport,Kobuk,AK,USA,66.90917056,-156.8610575,A,America/Anchorage,-8
ELI,Elim Airport,Elim,AK,USA,64.61400972,-162.27006809999997,A,America/Nome,-8
HNH,Hoonah Airport,Hoonah,AK,USA,58.09609139,-135.40969750000002,A,America/Juneau,-8
PSG,Petersburg James A Johnson Airport,Petersburg,AK,USA,56.80165194,-132.9452781,A,America/Sitka,-8
SGY,Skagway Airport,Skagway,AK,USA,59.46006194,-135.3156636,A,America/Juneau,-8
TOG,Togiak Airport,Togiak,AK,USA,59.05284222,-160.39693390000002,A,America/Anchorage,-8
HOM,Homer Airport,Homer,AK,USA,59.64555556,-151.47658330000002,A,America/Anchorage,-8
KTS,Brevig Mission Airport,Brevig Mission,AK,USA,65.33136111,-166.4631667,A,America/Nome,-8
PIZ,Point Lay LRRS Airport,Point Lay,AK,USA,69.732875,-163.0053417,A,America/Nome,-8
BFM,Mobile Downtown Airport,Mobile,AL,USA,30.62646944,-88.06799861,A,America/Chicago,-5
TCL,Tuscaloosa Regional Airport,Tuscaloosa,AL,USA,33.2206275,-87.61140139,A,America/Chicago,-5
MOB,Mobile Regional Airport,Mobile,AL,USA,30.69141667,-88.24283333,A,America/Chicago,-5
HSV,Huntsville International Carl T Jones Field,Huntsville,AL,USA,34.6404475,-86.77310944,A,America/Chicago,-5
TOI,Troy Municipal Airport at N Kenneth Campbell Field,Troy,AL,USA,31.86041667,-86.01213889,A,America/Chicago,-5
ANB,Anniston Regional Airport,Anniston,AL,USA,33.58816667,-85.85811111,A,America/Chicago,-5
BHM,Birmingham-Shuttlesworth International Airport,Birmingham,AL,USA,33.56294306,-86.75354972,A,America/Chicago,-5
DHN,Dothan Regional Airport,Dothan,AL,USA,31.32133917,-85.44962889,A,America/Chicago,-5
MGM,Montgomery Regional (Dannelly Field) Airport,Montgomery,AL,USA,32.30064417,-86.39397611,A,America/Chicago,-5
GAD,Northeast Alabama Regional Airport,Gadsden,AL,USA,33.97262528,-86.08900139,A,America/Chicago,-5
DCU,Pryor Field Regional Airport,Decatur,AL,USA,34.65264667,-86.94536778,A,America/Chicago,-5
MSL,Northwest Alabama Regional Airport,Muscle Shoals,AL,USA,34.74532028,-87.61023222,A,America/Chicago,-5
SEM,Craig Field,Selma,AL,USA,32.34394667,-86.98780333,A,America/Chicago,-5
ASN,Talladega Municipal Airport,Talladega,AL,USA,33.56991111,-86.05085833,A,America/Chicago,-5
ALX,Thomas C Russell Field,Alexander City,AL,USA,32.91475167,-85.96295611,A,America/Chicago,-5
AUO,Auburn University Regional Airport,Auburn,AL,USA,32.61635417,-85.43355944,A,America/Chicago,-5
EUF,Weedon Field,Eufaula,AL,USA,31.95131917,-85.128925,A,America/Chicago,-5
HOT,Memorial Field,Hot Springs,AR,USA,34.47803389,-93.09620833,A,America/Chicago,-5
FLP,Marion County Regional Airport,Flippin,AR,USA,36.29087528,-92.59023417,A,America/Chicago,-5
FYV,Drake Field,Fayetteville,AR,USA,36.00509472,-94.17005694,A,America/Chicago,-5
JBR,Jonesboro Municipal Airport,Jonesboro,AR,USA,35.83186111,-90.64616667,A,America/Chicago,-5
XNA,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111,A,America/Chicago,-5
FSM,Fort Smith Regional Airport,Fort Smith,AR,USA,35.33659028,-94.36744111,A,America/Chicago,-5
PBF,"Pine Bluff Regional Airport, Grider Field",Pine Bluff,AR,USA,34.17498722,-91.93472028,A,America/Chicago,-5
LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,AR,USA,34.72939611,-92.22424556,A,America/Chicago,-5
ELD,South Arkansas Regional At Goodwin Field,El Dorado,AR,USA,33.2208625,-92.81325167,A,America/Chicago,-5
TXK,Texarkana Regional Webb Field,Texarkana,AR,USA,33.45370806,-93.991019999999992,A,America/Chicago,-5
HRO,Boone County Airport,Harrison,AR,USA,36.26152056,-93.15472889,A,America/Chicago,-5
DUG,Bisbee Douglas International Airport,Douglas Bisbee,AZ,USA,31.46902778,-109.60366670000002,A,America/Phoenix,-7
FHU,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca-Sierra Vista,AZ,USA,31.58847222,-110.3443889,A,America/Phoenix,-7
PRC,Ernest A. Love Field,Prescott,AZ,USA,34.65447222,-112.41958329999999,A,America/Phoenix,-7
DVT,Phoenix Deer Valley Airport,Phoenix,AZ,USA,33.68831667,-112.0825614,A,America/Phoenix,-7
PGA,Page Municipal Airport,Page,AZ,USA,36.92611111,-111.4483611,A,America/Phoenix,-7
