flight_date,airline,tailnumber,flight_number,src,dest,departure_time,arrival_time,flight_time,distance
2019-11-28,MQ,N259NN,3651,ALB,ORD,710,846,156.0,723.0
2019-11-28,MQ,N815AE,3653,JFK,PIT,1335,1517,102.0,340.0
2019-11-28,MQ,N239NN,3654,FAR,ORD,525,729,124.0,557.0
2019-11-28,MQ,N664MS,3655,RIC,ORD,1103,1226,143.0,642.0
2019-11-28,MQ,N240NN,3656,LIT,ORD,714,909,115.0,552.0
2019-11-28,MQ,N541EA,3657,ORD,GRR,1145,1340,55.0,137.0
2019-11-28,MQ,N935AE,3662,ORD,CLE,850,1114,84.0,315.0
2019-11-28,MQ,N935AE,3662,CLE,ORD,1143,1216,93.0,315.0
2019-11-28,MQ,N933JN,3663,MIA,TLH,1026,1155,89.0,402.0
2019-11-28,MQ,N933JN,3663,TLH,MIA,1220,1342,82.0,402.0
2019-11-28,MQ,N270NN,3664,XNA,DFW,802,926,84.0,280.0
2019-11-28,MQ,N694AE,3667,CMI,DFW,709,937,148.0,692.0
2019-11-28,MQ,N928AE,3670,MIA,RIC,1509,1735,146.0,825.0
2019-11-28,MQ,N928AE,3670,RIC,MIA,1804,2040,156.0,825.0
2019-11-28,MQ,N923AE,3671,CID,ORD,735,854,79.0,196.0
2019-11-28,MQ,N263NN,3672,TUL,ORD,849,1045,116.0,585.0
2019-11-28,MQ,N673AE,3676,MIA,CVG,1940,2225,165.0,948.0
2019-11-28,MQ,N851AE,3677,DFW,BTR,735,905,90.0,383.0
2019-11-28,MQ,N851AE,3677,BTR,DFW,945,1123,98.0,383.0
2019-11-28,MQ,N900AE,3678,ORD,SGF,1315,1456,101.0,438.0
2019-11-28,MQ,N607AE,3682,ORF,ORD,740,914,154.0,717.0
2019-11-28,MQ,N661JA,3685,DLH,ORD,603,758,115.0,397.0
2019-11-28,MQ,N543EA,3689,ROC,ORD,713,819,126.0,528.0
2019-11-28,MQ,N831AE,3693,MGM,DFW,708,931,143.0,622.0
2019-11-28,MQ,N689EC,3699,LAN,ORD,610,620,70.0,179.0
2019-11-28,MQ,N817AE,3702,BPT,DFW,619,744,85.0,270.0
2019-11-28,MQ,N909AE,3706,SWO,DFW,630,749,79.0,225.0
2019-11-28,MQ,N267NN,3707,CVG,ORD,1045,1109,84.0,264.0
2019-11-28,MQ,N823AE,3711,BMI,ORD,622,727,65.0,116.0
2019-11-28,MQ,N225NN,3712,GSO,DFW,710,930,200.0,999.0
2019-11-28,MQ,N693AE,3721,MIA,GNV,1404,1514,70.0,294.0
2019-11-28,MQ,N693AE,3721,GNV,MIA,1547,1656,69.0,294.0
2019-11-28,MQ,N806AE,3722,DFW,BHM,706,852,106.0,597.0
2019-11-28,MQ,N806AE,3722,BHM,DFW,918,1130,132.0,597.0
2019-11-28,MQ,N272NN,3723,DFW,LIT,840,951,71.0,304.0
2019-11-28,MQ,N272NN,3723,LIT,DFW,1022,1144,82.0,304.0
2019-11-28,MQ,N822AE,3724,LGA,CVG,759,1020,141.0,585.0
2019-11-28,MQ,N610AE,3725,ORD,SPI,1230,1333,63.0,174.0
2019-11-28,MQ,N266NN,3729,DFW,MDT,1255,1652,177.0,1231.0
2019-11-28,MQ,N228NN,3730,MDT,DFW,701,948,227.0,1231.0
2019-11-28,MQ,N928AE,3733,MIA,PNS,840,936,116.0,530.0
2019-11-28,MQ,N928AE,3733,PNS,MIA,1001,1241,100.0,530.0
2019-11-28,MQ,N267NN,3738,SHV,DFW,505,607,62.0,190.0
2019-11-28,MQ,N833AE,3739,DFW,LAW,900,1001,61.0,140.0
2019-11-28,MQ,N833AE,3739,LAW,DFW,1028,1127,59.0,140.0
2019-11-28,MQ,N854AE,3740,LGA,IND,920,1153,153.0,660.0
2019-11-28,MQ,N823AE,3744,ORD,JLN,1145,1331,106.0,484.0
2019-11-28,MQ,N260NN,3746,ORD,CHS,904,1231,147.0,760.0
2019-11-28,MQ,N813AE,3748,SJT,DFW,500,611,71.0,229.0
2019-11-28,MQ,N681AE,3754,MIA,GSO,2039,2251,132.0,710.0
2019-11-28,MQ,N230NN,3756,IND,ORD,600,616,76.0,177.0
2019-11-28,MQ,N831AE,3757,DFW,MGM,1040,1233,113.0,622.0
2019-11-28,MQ,N671AE,3758,ORD,ICT,950,1154,124.0,588.0
2019-11-28,MQ,N260NN,3759,XNA,ORD,614,807,113.0,522.0
2019-11-28,MQ,N257NN,3760,GRK,DFW,509,606,57.0,134.0
2019-11-28,MQ,N931AE,3761,ICT,ORD,546,749,123.0,588.0
2019-11-28,MQ,N273NN,3762,ORD,XNA,655,848,113.0,522.0
2019-11-28,MQ,N273NN,3762,XNA,ORD,918,1107,109.0,522.0
2019-11-28,MQ,N623AE,3763,ORD,BNA,955,1132,97.0,409.0
2019-11-28,MQ,N932AE,3764,CVG,ORD,841,917,96.0,264.0
2019-11-28,MQ,N852AE,3769,DFW,ACT,1226,1315,49.0,89.0
2019-11-28,MQ,N805AE,3772,FNT,CLT,759,1020,141.0,555.0
2019-11-28,MQ,N282NN,3774,DFW,AMA,1229,1345,76.0,312.0
2019-11-28,MQ,N677AE,3775,CMH,MIA,650,945,175.0,990.0
2019-11-28,MQ,N246NN,3777,DFW,LEX,1020,1328,128.0,785.0
2019-11-28,MQ,N229NN,3781,JAX,ORD,704,846,162.0,864.0
2019-11-28,MQ,N269NN,3786,ORD,LIT,950,1148,118.0,552.0
2019-11-28,MQ,N668HH,3789,ORD,BWI,819,1124,125.0,621.0
2019-11-28,MQ,N224NN,3794,LIT,DFW,811,937,86.0,304.0
2019-11-28,MQ,N679AE,3798,MIA,CMH,1935,2221,166.0,990.0
2019-11-28,MQ,N805AE,3799,CLT,CHO,1115,1228,73.0,245.0
2019-11-28,MQ,N931AE,3804,ORD,SCE,1145,1422,97.0,528.0
2019-11-28,MQ,N844AE,3805,CLT,GSO,915,1012,57.0,83.0
2019-11-28,MQ,N675AE,3813,ORD,TOL,820,1027,67.0,213.0
2019-11-28,MQ,N675AE,3813,TOL,ORD,1054,1109,75.0,213.0
2019-11-28,MQ,N605KS,3816,ORD,IND,700,902,62.0,177.0
2019-11-28,MQ,N605KS,3816,IND,ORD,930,945,75.0,177.0
2019-11-28,MQ,N908AE,3817,MIA,ORF,853,1119,146.0,802.0
2019-11-28,MQ,N908AE,3817,ORF,MIA,1147,1422,155.0,802.0
2019-11-28,MQ,N262NN,3821,ORD,ALB,1200,1500,120.0,723.0
2019-11-28,MQ,N241NN,3824,XNA,DCA,718,1044,146.0,963.0
2019-11-28,MQ,N261NN,3830,DFW,DAY,1021,1337,136.0,861.0
2019-11-28,MQ,N678AE,3831,GNV,MIA,630,740,70.0,294.0
2019-11-28,MQ,N688AE,3833,DFW,SJT,850,1002,72.0,229.0
2019-11-28,MQ,N688AE,3833,SJT,DFW,1027,1137,70.0,229.0
2019-11-28,MQ,N854AE,3836,IND,LGA,1224,1428,124.0,660.0
2019-11-28,MQ,N220NN,3837,SJT,DFW,656,807,71.0,229.0
2019-11-28,MQ,N239NN,3838,ORD,ROC,820,1109,109.0,528.0
2019-11-28,MQ,N263NN,3842,XNA,DFW,500,620,80.0,280.0
2019-11-28,MQ,N856AE,3843,DFW,SJT,1229,1337,68.0,229.0
2019-11-28,MQ,N677AE,3844,MIA,TLH,1731,1902,91.0,402.0
2019-11-28,MQ,N677AE,3844,TLH,MIA,1928,2050,82.0,402.0
2019-11-28,MQ,N851AE,3849,AEX,DFW,530,649,79.0,285.0
2019-11-28,MQ,N843AE,3851,LGA,CMH,1230,1431,121.0,479.0
2019-11-28,MQ,N834AE,3853,DFW,MEM,757,927,90.0,431.0
2019-11-28,MQ,N922AE,3856,DFW,SUX,1233,1438,125.0,657.0
2019-11-28,MQ,N283NN,3860,RIC,ORD,730,853,143.0,642.0
2019-11-28,MQ,N805AE,3862,CHO,CLT,1254,1419,85.0,245.0
2019-11-28,MQ,N668HH,3866,BWI,JFK,1200,1305,65.0,184.0
2019-11-28,MQ,N800AE,3869,CLT,SGF,919,1050,151.0,708.0
2019-11-28,MQ,N819AE,3873,DFW,SGF,1030,1154,84.0,364.0
2019-11-28,MQ,N613AE,3879,SUX,ORD,605,745,100.0,436.0
2019-11-28,MQ,N230NN,3880,ORD,ELP,1330,1600,210.0,1236.0
2019-11-28,MQ,N612AE,3882,DFW,XNA,655,810,75.0,280.0
2019-11-28,MQ,N612AE,3882,XNA,DFW,835,1001,86.0,280.0
2019-11-28,MQ,N687JS,3886,ORD,MQT,1315,1532,77.0,303.0
2019-11-28,MQ,N274NN,3887,DFW,SGF,847,1009,82.0,364.0
2019-11-28,MQ,N231AN,3888,LEX,DFW,624,801,157.0,785.0
2019-11-28,MQ,N857AE,3891,GSO,CLT,1110,1225,75.0,83.0
2019-11-28,MQ,N905JH,3900,DFW,GRK,900,1006,66.0,134.0
2019-11-28,MQ,N834AE,3905,MEM,LGA,955,1331,156.0,963.0
2019-11-28,MQ,N807AE,3907,GRI,DFW,547,750,123.0,561.0
2019-11-28,MQ,N806AE,3909,JLN,DFW,520,651,91.0,327.0
2019-11-28,MQ,N858AE,3913,SGF,CLT,515,836,141.0,708.0
2019-11-28,MQ,N249NN,3914,BUF,DFW,641,925,224.0,1212.0
2019-11-28,MQ,N226NN,3919,CID,DFW,630,858,148.0,685.0
2019-11-28,MQ,N242NN,3920,GRB,ORD,735,855,80.0,174.0
2019-11-28,MQ,N663AR,3926,ORD,RST,955,1114,79.0,268.0
2019-11-28,MQ,N663AR,3926,RST,ORD,1140,1303,83.0,268.0
2019-11-28,MQ,N277NN,3928,DFW,CID,1338,1532,114.0,685.0
2019-11-28,MQ,N824AE,3931,GSO,LGA,846,1032,106.0,461.0
2019-11-28,MQ,N694AE,3932,DFW,ABI,1030,1127,57.0,158.0
2019-11-28,MQ,N837AE,3936,DFW,TXK,1323,1419,56.0,181.0
2019-11-28,MQ,N821AE,3938,CVG,LGA,744,955,131.0,585.0
2019-11-28,MQ,N673AE,3941,MIA,CHS,950,1130,100.0,489.0
2019-11-28,MQ,N673AE,3941,CHS,MIA,1155,1334,99.0,489.0
2019-11-28,MQ,N611AE,3944,SPI,DFW,616,829,133.0,630.0
2019-11-28,MQ,N610AE,3959,ORD,GSP,700,948,108.0,577.0
2019-11-28,MQ,N610AE,3959,GSP,ORD,1017,1125,128.0,577.0
2019-11-28,MQ,N817AE,3960,DFW,GNV,1219,1538,139.0,900.0
2019-11-28,MQ,N840AE,3962,GNV,DFW,600,750,170.0,900.0
2019-11-28,MQ,N853AE,3963,DFW,HRL,839,1023,104.0,461.0
2019-11-28,MQ,N905JH,3967,HRL,DFW,600,742,102.0,461.0
2019-11-28,MQ,N696AE,3968,ORD,DLH,1015,1204,109.0,397.0
2019-11-28,MQ,N821AE,3970,LGA,ORF,1130,1301,91.0,296.0
2019-11-28,MQ,N222NS,3971,CVG,DFW,747,935,168.0,812.0
2019-11-28,MQ,N671AE,3973,GSP,ORD,730,845,135.0,577.0
2019-11-28,MQ,N250NN,3974,GRR,ORD,607,614,67.0,137.0
2019-11-28,MQ,N279MQ,3977,LIT,DFW,500,620,80.0,304.0
2019-11-28,MQ,N816AE,3979,JLN,ORD,545,742,117.0,484.0
2019-11-28,MQ,N247NN,3984,DFW,MSO,852,1136,224.0,1320.0
2019-11-28,MQ,N247NN,3984,MSO,DFW,1207,1624,197.0,1320.0
2019-11-28,MQ,N939AE,3987,MIA,ORF,2132,2355,143.0,802.0
2019-11-28,MQ,N902BC,3988,ORF,MIA,700,936,156.0,802.0
2019-11-28,MQ,N623AE,3993,SCE,ORD,745,907,142.0,528.0
2019-11-28,MQ,N277NN,3997,ILM,DFW,700,924,204.0,1106.0
2019-11-28,MQ,N238NN,3999,ORD,CVG,1320,1537,77.0,264.0
2019-11-28,MQ,N263NN,4004,ORD,RIC,1154,1456,122.0,642.0
2019-11-28,MQ,N848AE,4005,ORD,DAY,840,1054,74.0,240.0
2019-11-28,MQ,N848AE,4005,DAY,ORD,1121,1137,76.0,240.0
2019-11-28,MQ,N248NN,4008,SGF,DFW,615,755,100.0,364.0
2019-11-28,MQ,N259NN,4009,ORD,BUF,1148,1423,95.0,473.0
2019-11-28,MQ,N263NN,4011,DFW,TUL,709,816,67.0,237.0
2019-11-28,MQ,N670AE,4014,ORD,DAY,1251,1458,67.0,240.0
2019-11-28,MQ,N935AE,4022,HSV,ORD,600,759,119.0,510.0
2019-11-28,MQ,N268NN,4023,ORD,CMH,901,1125,84.0,296.0
2019-11-28,MQ,N261NN,4025,GJT,DFW,600,917,137.0,773.0
2019-11-28,MQ,N235NN,4032,DFW,ILM,1235,1621,166.0,1106.0
2019-11-28,MQ,N653AE,4036,ORD,CMI,1155,1249,54.0,135.0
2019-11-28,MQ,N663AR,4041,ABE,ORD,721,855,154.0,654.0
2019-11-28,MQ,N923AE,4047,ORD,MHK,1010,1202,112.0,501.0
2019-11-28,MQ,N273NN,4048,ORD,MDT,1150,1437,107.0,594.0
2019-11-28,MQ,N238NN,4051,ORD,SYR,739,1028,109.0,607.0
2019-11-28,MQ,N238NN,4051,SYR,ORD,1106,1229,143.0,607.0
2019-11-28,MQ,N662EH,4052,ORD,ABE,1155,1449,114.0,654.0
2019-11-28,MQ,N262NN,4053,BUF,ORD,811,914,123.0,473.0
2019-11-28,MQ,N668HH,4055,JFK,RDU,1545,1741,116.0,427.0
2019-11-28,MQ,N843AE,4056,CLE,LGA,916,1108,112.0,419.0
2019-11-28,MQ,N807AE,4058,DFW,CLL,850,955,65.0,164.0
2019-11-28,MQ,N807AE,4058,CLL,DFW,1023,1131,68.0,164.0
2019-11-28,MQ,N941LT,4059,CRP,DFW,617,748,91.0,354.0
2019-11-28,MQ,N618AE,4060,DAY,ORD,850,915,85.0,240.0
2019-11-28,MQ,N228NN,4062,DFW,GRK,1050,1153,63.0,134.0
2019-11-28,MQ,N836AE,4063,TYR,DFW,645,748,63.0,102.0
2019-11-28,MQ,N283NN,4064,ORD,XNA,1005,1203,118.0,522.0
2019-11-28,MQ,N613AE,4069,ORD,PIA,834,937,63.0,130.0
2019-11-28,MQ,N613AE,4069,PIA,ORD,1003,1106,63.0,130.0
2019-11-28,MQ,N257NN,4073,LIT,DCA,846,1159,133.0,888.0
2019-11-28,MQ,N855AE,4074,DFW,CRP,700,829,89.0,354.0
2019-11-28,MQ,N855AE,4074,CRP,DFW,856,1027,91.0,354.0
2019-11-28,MQ,N850AE,4076,ORD,SDF,835,1103,88.0,286.0
2019-11-28,MQ,N227NN,4082,ORD,CVG,820,1044,84.0,264.0
2019-11-28,MQ,N826AE,4083,SGF,CLT,711,1025,134.0,708.0
2019-11-28,MQ,N653AE,4084,ORD,FNT,820,1025,65.0,223.0
2019-11-28,MQ,N653AE,4084,FNT,ORD,1050,1110,80.0,223.0
2019-11-28,MQ,N850AE,4085,ALO,ORD,626,753,87.0,234.0
2019-11-28,MQ,N250NN,4086,ORD,MCI,710,847,97.0,403.0
2019-11-28,MQ,N250NN,4086,MCI,ORD,930,1107,97.0,403.0
2019-11-28,MQ,N238NN,4088,XNA,ORD,507,650,103.0,522.0
2019-11-28,MQ,N664MS,4090,PIA,ORD,600,717,77.0,130.0
2019-11-28,MQ,N269NN,4094,CVG,ORD,700,731,91.0,264.0
2019-11-28,MQ,N856AE,4097,TXK,DFW,636,752,76.0,181.0
2019-11-28,MQ,N615AE,4099,BHM,ORD,700,916,136.0,583.0
2019-11-28,MQ,N664MS,4102,ORD,FNT,1257,1501,64.0,223.0
2019-11-28,MQ,N848AE,4107,DBQ,ORD,616,736,80.0,147.0
2019-11-28,MQ,N677AE,4109,MIA,PNS,2145,2245,120.0,530.0
2019-11-28,MQ,N800AE,4111,CMI,CLT,545,839,114.0,522.0
2019-11-28,MQ,N607AE,4114,ORD,FSD,1010,1157,107.0,463.0
2019-11-28,MQ,N607AE,4114,FSD,ORD,1225,1413,108.0,463.0
2019-11-28,MQ,N223NN,4116,ORD,PVD,849,1211,142.0,849.0
2019-11-28,MQ,N858AE,4118,CLT,CMI,1310,1409,119.0,522.0
2019-11-28,MQ,N670AE,4120,ORD,DTW,752,1017,85.0,235.0
2019-11-28,MQ,N670AE,4120,DTW,ORD,1045,1115,90.0,235.0
2019-11-28,MQ,N662EH,4121,ORD,TVC,820,1028,68.0,224.0
2019-11-28,MQ,N662EH,4121,TVC,ORD,1053,1111,78.0,224.0
2019-11-28,MQ,N244NN,4123,DFW,EVV,1325,1511,106.0,642.0
2019-11-28,MQ,N662EH,4125,GSO,ORD,622,741,139.0,589.0
2019-11-28,MQ,N674RJ,4129,SGF,ORD,732,920,108.0,438.0
2019-11-28,MQ,N230NN,4131,ORD,EWR,705,1016,131.0,719.0
2019-11-28,MQ,N230NN,4131,EWR,ORD,1046,1236,170.0,719.0
2019-11-28,MQ,N834AE,4137,LGA,CAE,1409,1624,135.0,617.0
2019-11-28,MQ,N846AE,4138,CAE,LGA,730,930,120.0,617.0
2019-11-28,MQ,N256NN,4145,MDT,ORD,739,858,139.0,594.0
2019-11-28,MQ,N931AE,4147,ORD,FWA,835,1039,64.0,157.0
2019-11-28,MQ,N931AE,4147,FWA,ORD,1104,1108,64.0,157.0
2019-11-28,MQ,N806AE,4148,DFW,GCK,1220,1352,92.0,404.0
2019-11-28,MQ,N231AN,4149,DFW,GJT,902,1028,146.0,773.0
2019-11-28,MQ,N803AE,4154,DFW,GRI,917,1120,123.0,561.0
2019-11-28,MQ,N281NN,4155,DFW,GRK,1314,1406,52.0,134.0
2019-11-28,MQ,N855AE,4159,DFW,TYR,1107,1206,59.0,102.0
2019-11-28,MQ,N684JW,4162,ORD,MEM,702,852,110.0,491.0
2019-11-28,MQ,N684JW,4162,MEM,ORD,917,1111,114.0,491.0
2019-11-28,MQ,N852AE,4165,DFW,MFE,706,848,102.0,469.0
2019-11-28,MQ,N852AE,4165,MFE,DFW,913,1056,103.0,469.0
2019-11-28,MQ,N922AE,4169,DFW,MOB,715,858,103.0,539.0
2019-11-28,MQ,N922AE,4169,MOB,DFW,930,1123,113.0,539.0
2019-11-28,MQ,N543EA,4171,ORD,MSN,1000,1057,57.0,109.0
2019-11-28,MQ,N541EA,4174,ORD,OMA,715,848,93.0,416.0
2019-11-28,MQ,N541EA,4174,OMA,ORD,918,1055,97.0,416.0
2019-11-28,MQ,N286NN,4177,ORD,PIT,710,941,91.0,413.0
2019-11-28,MQ,N267NN,4177,PIT,ORD,1011,1054,103.0,413.0
2019-11-28,MQ,N258NN,4178,ORD,RDU,830,1142,132.0,646.0
2019-11-28,MQ,N935AE,4180,ORD,RST,1301,1413,72.0,268.0
2019-11-28,MQ,N685AE,4182,DFW,SPI,1230,1422,112.0,630.0
2019-11-28,MQ,N941LT,4183,DFW,SPS,902,1011,69.0,113.0
2019-11-28,MQ,N245NN,4188,ORD,TUL,1315,1519,124.0,585.0
2019-11-28,MQ,N836AE,4189,TYR,DFW,1035,1137,62.0,102.0
2019-11-28,MQ,N820AE,4192,ORD,TYS,1205,1441,96.0,475.0
2019-11-28,MQ,N272NN,4194,DFW,XNA,1236,1350,74.0,280.0
2019-11-28,MQ,N236NN,4196,IAH,ORD,630,911,161.0,925.0
2019-11-28,MQ,N268NN,4198,GRR,ORD,725,739,74.0,137.0
2019-11-28,MQ,N816AE,4199,MSN,ORD,954,1055,61.0,109.0
2019-11-28,MQ,N816AE,4200,ORD,MSN,828,929,61.0,109.0
2019-11-28,MQ,N941LT,4205,DFW,ABI,1230,1327,57.0,158.0
2019-11-28,MQ,N837AE,4206,LRD,DFW,1113,1244,91.0,396.0
2019-11-28,MQ,N281NN,4207,BRO,DFW,600,741,101.0,482.0
2019-11-28,MQ,N278NN,4209,SHV,DFW,620,727,67.0,190.0
2019-11-28,MQ,N670AE,4210,SPI,ORD,604,715,71.0,174.0
2019-11-28,MQ,N841AE,4212,SUX,DFW,700,918,138.0,657.0
2019-11-28,MQ,N900AE,4214,TOL,ORD,600,610,70.0,213.0
2019-11-28,MQ,N685AE,4216,DFW,FSM,850,1000,70.0,227.0
2019-11-28,MQ,N685AE,4216,FSM,DFW,1025,1138,73.0,227.0
2019-11-28,MQ,N925AE,4218,ORD,MEM,1005,1157,112.0,491.0
2019-11-28,MQ,N280NN,4220,BUF,ORD,1134,1234,120.0,473.0
2019-11-28,MQ,N687JS,4225,ORD,TYS,831,1115,104.0,475.0
2019-11-28,MQ,N687JS,4225,TYS,ORD,1140,1237,117.0,475.0
2019-11-28,MQ,N664MS,4228,ORD,RIC,736,1036,120.0,642.0
2019-11-28,MQ,N698CB,4232,RDU,JFK,1250,1430,100.0,427.0
2019-11-28,MQ,N809AE,4239,CMH,LGA,951,1145,114.0,479.0
2019-11-28,MQ,N809AE,4245,LGA,GSO,1209,1402,113.0,461.0
2019-11-28,MQ,N850AE,4253,SDF,ORD,1129,1206,97.0,286.0
2019-11-28,MQ,N809AE,4254,CLT,GSO,1508,1607,59.0,83.0
2019-11-28,MQ,N266NN,4265,SBA,DFW,624,1139,195.0,1316.0
2019-11-28,MQ,N810AE,4267,PHL,ORF,20,128,68.0,212.0
2019-11-28,MQ,N248NN,4269,DFW,SBA,840,1015,215.0,1316.0
2019-11-28,NK,N620NK,10,SJU,FLL,1219,1359,160.0,1046.0
2019-11-28,NK,N661NK,1004,FLL,PHL,2045,2328,163.0,992.0
2019-11-28,NK,N680NK,1005,PHL,FLL,645,928,163.0,992.0
2019-11-28,NK,N612NK,1008,FLL,PHL,803,1043,160.0,992.0
2019-11-28,NK,N618NK,1009,PHL,FLL,1819,2112,173.0,992.0
2019-11-28,NK,N626NK,1012,RSW,EWR,1014,1258,164.0,1068.0
2019-11-28,NK,N626NK,1013,EWR,RSW,1350,1650,180.0,1068.0
2019-11-28,NK,N527NK,1025,BOS,BWI,730,906,96.0,369.0
2019-11-28,NK,N515NK,1027,BOS,BWI,2229,2359,90.0,369.0
2019-11-28,NK,N521NK,1028,BWI,BOS,625,749,84.0,369.0
2019-11-28,NK,N908NK,103,BOS,MYR,505,718,133.0,738.0
2019-11-28,NK,N908NK,103,MYR,FLL,803,948,105.0,529.0
2019-11-28,NK,N527NK,1030,BWI,BOS,1940,2107,87.0,369.0
2019-11-28,NK,N696NK,1068,SEA,LAS,725,944,139.0,867.0
2019-11-28,NK,N696NK,1068,LAS,CLE,1043,1742,239.0,1824.0
2019-11-28,NK,N696NK,1069,CLE,LAS,1838,2015,277.0,1824.0
2019-11-28,NK,N650NK,1070,DEN,MSY,1205,1549,164.0,1062.0
2019-11-28,NK,N625NK,1071,MSY,DEN,600,802,182.0,1062.0
2019-11-28,NK,N663NK,1076,FLL,ATL,600,755,115.0,581.0
2019-11-28,NK,N663NK,1077,ATL,FLL,855,1040,105.0,581.0
2019-11-28,NK,N504NK,1078,FLL,ATL,1900,2058,118.0,581.0
2019-11-28,NK,N504NK,1079,ATL,FLL,2145,2329,104.0,581.0
2019-11-28,NK,N512NK,1095,PHL,MCO,1610,1853,163.0,861.0
2019-11-28,NK,N529NK,1096,MCO,PHL,1325,1550,145.0,861.0
2019-11-28,NK,N620NK,11,FLL,PIT,1458,1736,158.0,994.0
2019-11-28,NK,N631NK,1101,CLT,MCO,1533,1723,110.0,468.0
2019-11-28,NK,N605NK,1102,MCO,CLT,1729,1909,100.0,468.0
2019-11-28,NK,N901NK,111,DTW,LAS,600,734,274.0,1749.0
2019-11-28,NK,N901NK,111,LAS,SAN,824,931,67.0,258.0
2019-11-28,NK,N644NK,1127,TPA,LAS,730,934,304.0,1984.0
2019-11-28,NK,N696NK,1128,LAS,TPA,2130,436,246.0,1984.0
2019-11-28,NK,N660NK,1130,MCO,EWR,630,903,153.0,937.0
2019-11-28,NK,N634NK,114,SJU,BWI,1450,1802,252.0,1565.0
2019-11-28,NK,N682NK,1148,EWR,ATL,1331,1559,148.0,746.0
2019-11-28,NK,N635NK,115,BWI,DEN,2005,2215,250.0,1491.0
2019-11-28,NK,N515NK,1152,MCO,GSO,1217,1357,100.0,535.0
2019-11-28,NK,N682NK,1159,EWR,MCO,2045,2338,173.0,937.0
2019-11-28,NK,N635NK,116,DEN,BWI,2310,427,197.0,1491.0
2019-11-28,NK,N682NK,1165,ATL,EWR,1659,1916,137.0,746.0
2019-11-28,NK,N907NK,1167,ORD,PHX,1440,1738,238.0,1440.0
2019-11-28,NK,N907NK,1168,PHX,ORD,1900,2323,203.0,1440.0
2019-11-28,NK,N621NK,117,DTW,MCO,1815,2101,166.0,957.0
2019-11-28,NK,N515NK,1175,GSO,MCO,1439,1633,114.0,535.0
2019-11-28,NK,N638NK,118,MCO,DTW,1500,1741,161.0,957.0
2019-11-28,NK,N634NK,119,BWI,SJU,900,1357,237.0,1565.0
2019-11-28,NK,N642NK,1190,MCO,AVL,940,1117,97.0,488.0
2019-11-28,NK,N642NK,1191,AVL,MCO,1205,1349,104.0,488.0
2019-11-28,NK,N620NK,12,PIT,FLL,1826,2107,161.0,994.0
2019-11-28,NK,N656NK,1202,JAX,ORD,1440,1613,153.0,864.0
2019-11-28,NK,N623NK,1203,ORD,JAX,909,1235,146.0,864.0
2019-11-28,NK,N917NK,121,ORD,RSW,700,1053,173.0,1120.0
2019-11-28,NK,N645NK,122,RDU,MSY,2045,2212,147.0,779.0
2019-11-28,NK,N910NK,1223,FLL,DEN,810,1033,263.0,1703.0
2019-11-28,NK,N653NK,123,MSY,RDU,850,1153,123.0,779.0
2019-11-28,NK,N918NK,124,RSW,ORD,1745,1951,186.0,1120.0
2019-11-28,NK,N612NK,1243,PHL,TPA,1145,1427,162.0,920.0
2019-11-28,NK,N612NK,1246,TPA,PHL,1518,1745,147.0,920.0
2019-11-28,NK,N634NK,1247,BWI,AUS,1928,2212,224.0,1342.0
2019-11-28,NK,N634NK,1247,AUS,MSY,2258,23,85.0,444.0
2019-11-28,NK,N650NK,1248,MSY,AUS,1640,1822,102.0,444.0
2019-11-28,NK,N526NK,1251,MSY,EWR,1915,2310,175.0,1167.0
2019-11-28,NK,N906NK,126,FLL,MYR,2020,2202,102.0,529.0
2019-11-28,NK,N906NK,126,MYR,BOS,2250,48,118.0,738.0
2019-11-28,NK,N601NK,1272,TPA,CMH,1650,1902,132.0,829.0
2019-11-28,NK,N601NK,1275,CMH,TPA,1340,1559,139.0,829.0
2019-11-28,NK,N529NK,128,LAX,BWI,2130,522,292.0,2329.0
2019-11-28,NK,N635NK,1300,AUS,BWI,925,1334,189.0,1342.0
2019-11-28,NK,N910NK,1324,DEN,FLL,1125,1708,223.0,1703.0
2019-11-28,NK,N641NK,1342,MSP,DTW,1635,1918,103.0,528.0
2019-11-28,NK,N687NK,1345,MSP,PHX,2020,2253,213.0,1276.0
2019-11-28,NK,N697NK,1347,LGA,MYR,1835,2039,124.0,563.0
2019-11-28,NK,N627NK,135,MSP,MCO,700,1130,210.0,1310.0
2019-11-28,NK,N912NK,1352,BWI,BNA,715,815,120.0,587.0
2019-11-28,NK,N910NK,1353,BNA,BWI,2015,2301,106.0,587.0
2019-11-28,NK,N675NK,138,MCO,ACY,933,1146,133.0,852.0
2019-11-28,NK,N646NK,139,EWR,MCO,740,1029,169.0,937.0
2019-11-28,NK,N660NK,140,MCO,EWR,1401,1645,164.0,937.0
2019-11-28,NK,N921NK,1400,LGA,DTW,1650,1858,128.0,502.0
2019-11-28,NK,N531NK,1404,ATL,LAX,1146,1349,303.0,1947.0
2019-11-28,NK,N503NK,141,BWI,LAX,800,1058,358.0,2329.0
2019-11-28,NK,N648NK,1422,LAS,SMF,1800,1930,90.0,397.0
2019-11-28,NK,N648NK,1423,SMF,LAS,2020,2149,89.0,397.0
2019-11-28,NK,N652NK,143,BQN,MCO,359,557,178.0,1129.0
2019-11-28,NK,N608NK,1446,ORD,ATL,1457,1800,123.0,606.0
